session,t_ros,x,y,z,yaw_deg,nearest_dense_wp,nearest_distance_m
212633_wp0_relocalization,1786797035.307208538,-9.295066,-2.926716,-0.071084,15.694,0,1.4008
212633_wp0_relocalization,1786797035.408083439,-9.297322,-2.926516,-0.068998,15.693,0,1.4030
212633_wp0_relocalization,1786797035.508595467,-9.291632,-2.924056,-0.068444,15.698,0,1.3972
212633_wp0_relocalization,1786797035.606597185,-9.295544,-2.923624,-0.067975,15.706,0,1.4010
212633_wp0_relocalization,1786797035.708620310,-9.298909,-2.922944,-0.067413,15.699,0,1.4043
212633_wp0_relocalization,1786797035.808267593,-9.302070,-2.924542,-0.069449,15.696,0,1.4076
212633_wp0_relocalization,1786797035.908658266,-9.298064,-2.918963,-0.070642,15.650,0,1.4031
212633_wp0_relocalization,1786797036.006607533,-9.297202,-2.920805,-0.067365,15.685,0,1.4024
212633_wp0_relocalization,1786797036.106505394,-9.301284,-2.924964,-0.067983,15.679,0,1.4068
212633_wp0_relocalization,1786797036.207002163,-9.298442,-2.919899,-0.066902,15.685,0,1.4036
212633_wp0_relocalization,1786797036.306515217,-9.297243,-2.924696,-0.069128,15.728,0,1.4028
212633_wp0_relocalization,1786797036.406916618,-9.298393,-2.926587,-0.071883,15.704,0,1.4041
212633_wp0_relocalization,1786797036.506718397,-9.300728,-2.927007,-0.069582,15.709,0,1.4065
212633_wp0_relocalization,1786797036.607199192,-9.301083,-2.927467,-0.069522,15.684,0,1.4069
212633_wp0_relocalization,1786797036.708613396,-9.300692,-2.928298,-0.070009,15.697,0,1.4066
212633_wp0_relocalization,1786797036.806708336,-9.299584,-2.929960,-0.071731,15.708,0,1.4056
212633_wp0_relocalization,1786797036.908267021,-9.303207,-2.923686,-0.072713,15.676,0,1.4086
212633_wp0_relocalization,1786797037.006820679,-9.304946,-2.923471,-0.072201,15.683,0,1.4104
212633_wp0_relocalization,1786797037.108156681,-9.313466,-2.928807,-0.070782,15.687,0,1.4193
212633_wp0_relocalization,1786797037.207062244,-9.308058,-2.925145,-0.068679,15.683,0,1.4136
212633_wp0_relocalization,1786797037.306801796,-9.310106,-2.925835,-0.071935,15.678,0,1.4157
212633_wp0_relocalization,1786797037.406689644,-9.306227,-2.921584,-0.070328,15.672,0,1.4115
212633_wp0_relocalization,1786797037.506679058,-9.302451,-2.924496,-0.070962,15.688,0,1.4080
212633_wp0_relocalization,1786797037.608545542,-9.302243,-2.922786,-0.072373,15.687,0,1.4076
212633_wp0_relocalization,1786797037.708738804,-9.299739,-2.924351,-0.072519,15.675,0,1.4053
212633_wp0_relocalization,1786797037.806629419,-9.295398,-2.927726,-0.070929,15.732,0,1.4012
212633_wp0_relocalization,1786797037.906262875,-9.292665,-2.929114,-0.071318,15.707,0,1.3986
212633_wp0_relocalization,1786797038.006897211,-9.294438,-2.925945,-0.070498,15.691,0,1.4001
212633_wp0_relocalization,1786797038.106858015,-9.295502,-2.926286,-0.071963,15.710,0,1.4012
212633_wp0_relocalization,1786797038.206933975,-9.298473,-2.928860,-0.071290,15.727,0,1.4044
212633_wp0_relocalization,1786797038.306898355,-9.306691,-2.934765,-0.072425,15.688,0,1.4131
212633_wp0_relocalization,1786797038.406906843,-9.305062,-2.932006,-0.073578,15.713,0,1.4112
212633_wp0_relocalization,1786797038.508315802,-9.307296,-2.931799,-0.071131,15.702,0,1.4135
212633_wp0_relocalization,1786797038.606841087,-9.301215,-2.930850,-0.071281,15.683,0,1.4073
212633_wp0_relocalization,1786797038.706797600,-9.302293,-2.926853,-0.070107,15.686,0,1.4080
212633_wp0_relocalization,1786797038.806972027,-9.303070,-2.923969,-0.072128,15.683,0,1.4085
212633_wp0_relocalization,1786797038.908676624,-9.299110,-2.923503,-0.068106,15.706,0,1.4046
212633_wp0_relocalization,1786797039.007156610,-9.299611,-2.922985,-0.067916,15.691,0,1.4050
212633_wp0_relocalization,1786797039.107053995,-9.299779,-2.922326,-0.069879,15.690,0,1.4051
212633_wp0_relocalization,1786797039.208470345,-9.299548,-2.924701,-0.071276,15.704,0,1.4051
212633_wp0_relocalization,1786797039.306639194,-9.300647,-2.923925,-0.070880,15.689,0,1.4061
212633_wp0_relocalization,1786797039.408712626,-9.299822,-2.923175,-0.075908,15.654,0,1.4052
212633_wp0_relocalization,1786797039.507095814,-9.298879,-2.929060,-0.073533,15.703,0,1.4048
212633_wp0_relocalization,1786797039.607025862,-9.297274,-2.929338,-0.073152,15.704,0,1.4032
212633_wp0_relocalization,1786797039.708731413,-9.297951,-2.929935,-0.071738,15.717,0,1.4040
212633_wp0_relocalization,1786797039.807054520,-9.295423,-2.928482,-0.074232,15.699,0,1.4013
212633_wp0_relocalization,1786797039.907159805,-9.290942,-2.931626,-0.074842,15.710,0,1.3972
212633_wp0_relocalization,1786797040.006798983,-9.291880,-2.929996,-0.074462,15.723,0,1.3979
212633_wp0_relocalization,1786797040.108738899,-9.294587,-2.925758,-0.073427,15.693,0,1.4002
212633_wp0_relocalization,1786797040.207488775,-9.293075,-2.922705,-0.069764,15.696,0,1.3985
212633_wp0_relocalization,1786797040.306869745,-9.295197,-2.923073,-0.068686,15.702,0,1.4006
212633_wp0_relocalization,1786797040.406764269,-9.293273,-2.922746,-0.067985,15.687,0,1.3987
212633_wp0_relocalization,1786797040.509000301,-9.296082,-2.924204,-0.068155,15.719,0,1.4016
212633_wp0_relocalization,1786797040.607055187,-9.293802,-2.921728,-0.069107,15.687,0,1.3991
212633_wp0_relocalization,1786797040.708847761,-9.297047,-2.921796,-0.071262,15.717,0,1.4023
212633_wp0_relocalization,1786797040.807319403,-9.298119,-2.923149,-0.069391,15.706,0,1.4035
212633_wp0_relocalization,1786797040.908569813,-9.295654,-2.922251,-0.071190,15.680,0,1.4010
212633_wp0_relocalization,1786797041.008870125,-9.294361,-2.923536,-0.072292,15.675,0,1.3998
212633_wp0_relocalization,1786797041.104509592,-9.294396,-2.924045,-0.071748,15.667,0,1.3999
212633_wp0_relocalization,1786797041.207062483,-9.293847,-2.921649,-0.074563,15.664,0,1.3991
212633_wp0_relocalization,1786797041.307215214,-9.295537,-2.920902,-0.073313,15.695,0,1.4008
212633_wp0_relocalization,1786797041.408932447,-9.292575,-2.915024,-0.071351,15.685,0,1.3973
212633_wp0_relocalization,1786797041.507268667,-9.294024,-2.916768,-0.067588,15.691,0,1.3989
212633_wp0_relocalization,1786797041.609100342,-9.298870,-2.920943,-0.067396,15.696,0,1.4041
212633_wp0_relocalization,1786797041.706974268,-9.301727,-2.927046,-0.067548,15.674,0,1.4075
212633_wp0_relocalization,1786797041.809082031,-9.303017,-2.924918,-0.066327,15.707,0,1.4086
212633_wp0_relocalization,1786797041.908762693,-9.298313,-2.925508,-0.068906,15.715,0,1.4039
212633_wp0_relocalization,1786797042.013842583,-9.298874,-2.925888,-0.070807,15.695,0,1.4045
212633_wp0_relocalization,1786797042.108828306,-9.297280,-2.920646,-0.069697,15.673,0,1.4025
212633_wp0_relocalization,1786797042.207232237,-9.299009,-2.922210,-0.073435,15.694,0,1.4043
212633_wp0_relocalization,1786797042.307289839,-9.299059,-2.926028,-0.071337,15.691,0,1.4047
212633_wp0_relocalization,1786797042.409015894,-9.300212,-2.925575,-0.072206,15.700,0,1.4058
212633_wp0_relocalization,1786797042.507196665,-9.299469,-2.923606,-0.071318,15.697,0,1.4049
212633_wp0_relocalization,1786797042.607441664,-9.299846,-2.923346,-0.070000,15.675,0,1.4053
212633_wp0_relocalization,1786797042.706919670,-9.298952,-2.921976,-0.067699,15.684,0,1.4043
212633_wp0_relocalization,1786797042.808900356,-9.298872,-2.919106,-0.068913,15.650,0,1.4039
212633_wp0_relocalization,1786797042.903349400,-9.297920,-2.919222,-0.068708,15.680,0,1.4030
212633_wp0_relocalization,1786797043.006989241,-9.296581,-2.921856,-0.070351,15.687,0,1.4019
212633_wp0_relocalization,1786797043.108613014,-9.294551,-2.922243,-0.070603,15.699,0,1.3999
212633_wp0_relocalization,1786797043.207142115,-9.294054,-2.927959,-0.072377,15.668,0,1.3999
212633_wp0_relocalization,1786797043.307897091,-9.294506,-2.931147,-0.073413,15.703,0,1.4007
212633_wp0_relocalization,1786797043.407121658,-9.296911,-2.932938,-0.073379,15.712,0,1.4032
212633_wp0_relocalization,1786797043.508782625,-9.296533,-2.931297,-0.071542,15.713,0,1.4027
212633_wp0_relocalization,1786797043.607080460,-9.293727,-2.928263,-0.069361,15.712,0,1.3996
212633_wp0_relocalization,1786797043.709113359,-9.295337,-2.930189,-0.067936,15.734,0,1.4014
212633_wp0_relocalization,1786797043.807221651,-9.293049,-2.925935,-0.067515,15.693,0,1.3987
212633_wp0_relocalization,1786797043.906830788,-9.294909,-2.926219,-0.070887,15.695,0,1.4006
212633_wp0_relocalization,1786797044.007381678,-9.296716,-2.927027,-0.072744,15.699,0,1.4025
212633_wp0_relocalization,1786797044.107347488,-9.297437,-2.923742,-0.070622,15.676,0,1.4029
212633_wp0_relocalization,1786797044.207432985,-9.293820,-2.919994,-0.069594,15.688,0,1.3990
212633_wp0_relocalization,1786797044.307317972,-9.293143,-2.919040,-0.069551,15.698,0,1.3982
212633_wp0_relocalization,1786797044.407353878,-9.295379,-2.921965,-0.070988,15.649,0,1.4007
212633_wp0_relocalization,1786797044.507478237,-9.295541,-2.918362,-0.069366,15.674,0,1.4006
212633_wp0_relocalization,1786797044.605304718,-9.298248,-2.918918,-0.070444,15.667,0,1.4033
212633_wp0_relocalization,1786797044.707085371,-9.296735,-2.919627,-0.071722,15.707,0,1.4018
212633_wp0_relocalization,1786797044.807326555,-9.296121,-2.922338,-0.070315,15.691,0,1.4015
212633_wp0_relocalization,1786797044.907184124,-9.298585,-2.923496,-0.070830,15.705,0,1.4040
212633_wp0_relocalization,1786797045.007479906,-9.299293,-2.922899,-0.071133,15.680,0,1.4047
212633_wp0_relocalization,1786797045.104993343,-9.301805,-2.920318,-0.071430,15.669,0,1.4070
212633_wp0_relocalization,1786797045.207276106,-9.298999,-2.921104,-0.069659,15.700,0,1.4042
212633_wp0_relocalization,1786797045.307241440,-9.297635,-2.921726,-0.070268,15.683,0,1.4029
212633_wp0_relocalization,1786797045.407769203,-9.297263,-2.923675,-0.070784,15.679,0,1.4027
212633_wp0_relocalization,1786797045.507356405,-9.298105,-2.921998,-0.069549,15.683,0,1.4034
212633_wp0_relocalization,1786797045.603364944,-9.298114,-2.923641,-0.067221,15.707,0,1.4036
212633_wp0_relocalization,1786797045.707820654,-9.298009,-2.922927,-0.068111,15.675,0,1.4034
212633_wp0_relocalization,1786797045.809490442,-9.295726,-2.927453,-0.069779,15.708,0,1.4015
212633_wp0_relocalization,1786797045.909134150,-9.293040,-2.924374,-0.070142,15.697,0,1.3986
212633_wp0_relocalization,1786797046.007547379,-9.291026,-2.922030,-0.069830,15.703,0,1.3964
212633_wp0_relocalization,1786797046.103620291,-9.292853,-2.923575,-0.069903,15.707,0,1.3983
212633_wp0_relocalization,1786797046.209163904,-9.293213,-2.920117,-0.070807,15.686,0,1.3984
212633_wp0_relocalization,1786797046.307309866,-9.296803,-2.919641,-0.071780,15.688,0,1.4019
212633_wp0_relocalization,1786797046.409762859,-9.296876,-2.921818,-0.070235,15.695,0,1.4022
212633_wp0_relocalization,1786797046.509526491,-9.302510,-2.921381,-0.068263,15.663,0,1.4078
212633_wp0_relocalization,1786797046.607407331,-9.301287,-2.919311,-0.066841,15.669,0,1.4064
212633_wp0_relocalization,1786797046.707685471,-9.300628,-2.920756,-0.065519,15.701,0,1.4058
212633_wp0_relocalization,1786797046.808837175,-9.304613,-2.924987,-0.065917,15.704,0,1.4102
212633_wp0_relocalization,1786797046.907502651,-9.304374,-2.926446,-0.068079,15.691,0,1.4101
212633_wp0_relocalization,1786797047.003236294,-9.301698,-2.928093,-0.070332,15.701,0,1.4075
212633_wp0_relocalization,1786797047.104220629,-9.301764,-2.929813,-0.067558,15.719,0,1.4078
212633_wp0_relocalization,1786797047.209311247,-9.299317,-2.930347,-0.069099,15.717,0,1.4054
212633_wp0_relocalization,1786797047.307655573,-9.300548,-2.926375,-0.071772,15.699,0,1.4062
212633_wp0_relocalization,1786797047.409613371,-9.298908,-2.923288,-0.072023,15.709,0,1.4043
212633_wp0_relocalization,1786797047.507472754,-9.302319,-2.923421,-0.069928,15.690,0,1.4077
212633_wp0_relocalization,1786797047.607514858,-9.302285,-2.924798,-0.070891,15.719,0,1.4078
212633_wp0_relocalization,1786797047.707580805,-9.303060,-2.927110,-0.073347,15.686,0,1.4088
212633_wp0_relocalization,1786797047.809457064,-9.302422,-2.925504,-0.072091,15.658,0,1.4080
212633_wp0_relocalization,1786797047.909287214,-9.300534,-2.926466,-0.071821,15.720,0,1.4062
212633_wp0_relocalization,1786797048.004580975,-9.299041,-2.922574,-0.070306,15.682,0,1.4044
212633_wp0_relocalization,1786797048.104810953,-9.299805,-2.922516,-0.068309,15.684,0,1.4052
212633_wp0_relocalization,1786797048.209697962,-9.298973,-2.925971,-0.070393,15.721,0,1.4046
212633_wp0_relocalization,1786797048.309676647,-9.302138,-2.923755,-0.071666,15.686,0,1.4076
212633_wp0_relocalization,1786797048.409504414,-9.299218,-2.921628,-0.069942,15.690,0,1.4045
212633_wp0_relocalization,1786797048.507460833,-9.302418,-2.921747,-0.070243,15.706,0,1.4077
212633_wp0_relocalization,1786797048.609543800,-9.298452,-2.919596,-0.070901,15.671,0,1.4036
212633_wp0_relocalization,1786797048.709593058,-9.298576,-2.918867,-0.068867,15.684,0,1.4036
212633_wp0_relocalization,1786797048.809809685,-9.301791,-2.918674,-0.071667,15.670,0,1.4068
212633_wp0_relocalization,1786797048.909534216,-9.298543,-2.920389,-0.071136,15.693,0,1.4037
212633_wp0_relocalization,1786797049.004511356,-9.297162,-2.923520,-0.068914,15.706,0,1.4026
212633_wp0_relocalization,1786797049.107522726,-9.297047,-2.923439,-0.070361,15.689,0,1.4025
212633_wp0_relocalization,1786797049.207777500,-9.298870,-2.924582,-0.069677,15.698,0,1.4044
212633_wp0_relocalization,1786797049.307569981,-9.296690,-2.927440,-0.071165,15.711,0,1.4025
212633_wp0_relocalization,1786797049.402719259,-9.299897,-2.926208,-0.069791,15.717,0,1.4056
212633_wp0_relocalization,1786797049.508261204,-9.300561,-2.927199,-0.070361,15.692,0,1.4063
212633_wp0_relocalization,1786797049.609175444,-9.300336,-2.927241,-0.072012,15.669,0,1.4061
212633_wp0_relocalization,1786797049.708343744,-9.296987,-2.926843,-0.072847,15.719,0,1.4027
212633_wp0_relocalization,1786797049.810141563,-9.293644,-2.924722,-0.071632,15.712,0,1.3992
212633_wp0_relocalization,1786797049.932601690,-9.293470,-2.923622,-0.071253,15.703,0,1.3989
212633_wp0_relocalization,1786797050.010418177,-9.292617,-2.921469,-0.067337,15.721,0,1.3979
212633_wp0_relocalization,1786797050.110347271,-9.297387,-2.918477,-0.066430,15.659,0,1.4024
212633_wp0_relocalization,1786797050.207828283,-9.295709,-2.920874,-0.067010,15.694,0,1.4009
212633_wp0_relocalization,1786797050.302959204,-9.298671,-2.925691,-0.068672,15.709,0,1.4043
212633_wp0_relocalization,1786797050.409245253,-9.297273,-2.924871,-0.067559,15.700,0,1.4028
212633_wp0_relocalization,1786797050.510068417,-9.298737,-2.928223,-0.069438,15.714,0,1.4046
212633_wp0_relocalization,1786797050.610105038,-9.296607,-2.927406,-0.072587,15.684,0,1.4024
212633_wp0_relocalization,1786797050.709732056,-9.297832,-2.924505,-0.071119,15.710,0,1.4034
212633_wp0_relocalization,1786797050.809376001,-9.297231,-2.921693,-0.067679,15.694,0,1.4025
212633_wp0_relocalization,1786797050.909574986,-9.297459,-2.923365,-0.068809,15.686,0,1.4029
212633_wp0_relocalization,1786797051.010698557,-9.298365,-2.921720,-0.069386,15.675,0,1.4037
212633_wp0_relocalization,1786797051.109103918,-9.300485,-2.922256,-0.067259,15.707,0,1.4058
212633_wp0_relocalization,1786797051.204572916,-9.300378,-2.920084,-0.069000,15.704,0,1.4055
212633_wp0_relocalization,1786797051.310337305,-9.295063,-2.920969,-0.073359,15.703,0,1.4003
212633_wp0_relocalization,1786797051.409649134,-9.301334,-2.922730,-0.072625,15.679,0,1.4067
212633_wp0_relocalization,1786797051.509446144,-9.302378,-2.925961,-0.072350,15.672,0,1.4080
212633_wp0_relocalization,1786797051.609622478,-9.304155,-2.926239,-0.068357,15.709,0,1.4098
212633_wp0_relocalization,1786797051.710134268,-9.306778,-2.925817,-0.068869,15.691,0,1.4124
212633_wp0_relocalization,1786797051.809562206,-9.303143,-2.920265,-0.066761,15.686,0,1.4083
212633_wp0_relocalization,1786797051.910884857,-9.300496,-2.921292,-0.067541,15.696,0,1.4057
212633_wp0_relocalization,1786797052.009782791,-9.294701,-2.925765,-0.069663,15.695,0,1.4004
212633_wp0_relocalization,1786797052.109648466,-9.293207,-2.922939,-0.072017,15.680,0,1.3986
212633_wp0_relocalization,1786797052.203765869,-9.295465,-2.917949,-0.071648,15.672,0,1.4004
212633_wp0_relocalization,1786797052.309913158,-9.295227,-2.917107,-0.070618,15.668,0,1.4001
212633_wp0_relocalization,1786797052.407941580,-9.296702,-2.920084,-0.071596,15.688,0,1.4019
212633_wp0_relocalization,1786797052.507872581,-9.295221,-2.918976,-0.069848,15.673,0,1.4003
212633_wp0_relocalization,1786797052.609742641,-9.293139,-2.918495,-0.070194,15.692,0,1.3982
212633_wp0_relocalization,1786797052.704437256,-9.294474,-2.924385,-0.072866,15.682,0,1.4000
212633_wp0_relocalization,1786797052.809950352,-9.297635,-2.924091,-0.071693,15.688,0,1.4031
212633_wp0_relocalization,1786797052.909452200,-9.297136,-2.927294,-0.068398,15.724,0,1.4029
212633_wp0_relocalization,1786797053.006211758,-9.295618,-2.928814,-0.068334,15.719,0,1.4015
212633_wp0_relocalization,1786797053.102945328,-9.296267,-2.925933,-0.069992,15.678,0,1.4019
212633_wp0_relocalization,1786797053.210291386,-9.298856,-2.922920,-0.069436,15.668,0,1.4042
212633_wp0_relocalization,1786797053.307947159,-9.309319,-2.921396,-0.067848,15.667,0,1.4145
212633_wp0_relocalization,1786797053.408096075,-9.305668,-2.919052,-0.067481,15.673,0,1.4107
212633_wp0_relocalization,1786797053.508100033,-9.303965,-2.917095,-0.068234,15.654,0,1.4088
212633_wp0_relocalization,1786797053.609375000,-9.304028,-2.919224,-0.067943,15.695,0,1.4091
212633_wp0_relocalization,1786797053.709727287,-9.302030,-2.923059,-0.071292,15.693,0,1.4074
212633_wp0_relocalization,1786797053.810298681,-9.301695,-2.926036,-0.070089,15.703,0,1.4073
212633_wp0_relocalization,1786797053.904744625,-9.303308,-2.927670,-0.070106,15.689,0,1.4091
212633_wp0_relocalization,1786797054.009579420,-9.298875,-2.928195,-0.072419,15.691,0,1.4047
212633_wp0_relocalization,1786797054.110311508,-9.297479,-2.926895,-0.072917,15.707,0,1.4032
212633_wp0_relocalization,1786797054.202902317,-9.296923,-2.926191,-0.068865,15.709,0,1.4026
212633_wp0_relocalization,1786797054.308154345,-9.297498,-2.923422,-0.067417,15.708,0,1.4029
212633_wp0_relocalization,1786797054.407960653,-9.295006,-2.922258,-0.067959,15.695,0,1.4004
212633_wp0_relocalization,1786797054.504505873,-9.296158,-2.920967,-0.066387,15.683,0,1.4014
212633_wp0_relocalization,1786797054.609852314,-9.296429,-2.923034,-0.065842,15.715,0,1.4018
212633_wp0_relocalization,1786797054.706662893,-9.301624,-2.925396,-0.066291,15.692,0,1.4072
212633_wp0_relocalization,1786797054.805783987,-9.296835,-2.929237,-0.066757,15.703,0,1.4028
212633_wp0_relocalization,1786797054.905725002,-9.297183,-2.925299,-0.067581,15.697,0,1.4028
212633_wp0_relocalization,1786797055.003913403,-9.295967,-2.924471,-0.069801,15.696,0,1.4015
212633_wp0_relocalization,1786797055.109748602,-9.294181,-2.928156,-0.072459,15.730,0,1.4001
212633_wp0_relocalization,1786797055.208014727,-9.295555,-2.924408,-0.070283,15.695,0,1.4011
212633_wp0_relocalization,1786797055.304563761,-9.297442,-2.922617,-0.070016,15.710,0,1.4028
212633_wp0_relocalization,1786797055.404237747,-9.301179,-2.920177,-0.070427,15.681,0,1.4063
212633_wp0_relocalization,1786797055.502679110,-9.298825,-2.919825,-0.073181,15.706,0,1.4039
212633_wp0_relocalization,1786797055.602817535,-9.302032,-2.922547,-0.069178,15.718,0,1.4074
212633_wp0_relocalization,1786797055.702731609,-9.300887,-2.924488,-0.070826,15.698,0,1.4064
212633_wp0_relocalization,1786797055.808121204,-9.298032,-2.921824,-0.068767,15.705,0,1.4033
212633_wp0_relocalization,1786797055.903054953,-9.299619,-2.924639,-0.071355,15.689,0,1.4052
212633_wp0_relocalization,1786797056.002963305,-9.299378,-2.925260,-0.068770,15.705,0,1.4050
212633_wp0_relocalization,1786797056.110125780,-9.298193,-2.926476,-0.068964,15.709,0,1.4039
212633_wp0_relocalization,1786797056.209742069,-9.296588,-2.922520,-0.067400,15.699,0,1.4020
212633_wp0_relocalization,1786797056.305216312,-9.297158,-2.919425,-0.068293,15.687,0,1.4023
212633_wp0_relocalization,1786797056.404338837,-9.297483,-2.916108,-0.069411,15.675,0,1.4023
212633_wp0_relocalization,1786797056.502898455,-9.296027,-2.917538,-0.072719,15.660,0,1.4010
212633_wp0_relocalization,1786797056.602777719,-9.296249,-2.920627,-0.073996,15.685,0,1.4014
212633_wp0_relocalization,1786797056.702464342,-9.297282,-2.918277,-0.072783,15.651,0,1.4023
212633_wp0_relocalization,1786797056.810265303,-9.294963,-2.918246,-0.075250,15.671,0,1.4000
212633_wp0_relocalization,1786797056.904373646,-9.291503,-2.919475,-0.072142,15.667,0,1.3966
212633_wp0_relocalization,1786797057.005086184,-9.293201,-2.920085,-0.072105,15.670,0,1.3984
212633_wp0_relocalization,1786797057.110124350,-9.299177,-2.921749,-0.070713,15.687,0,1.4045
212633_wp0_relocalization,1786797057.204299927,-9.302957,-2.925681,-0.072268,15.719,0,1.4086
212633_wp0_relocalization,1786797057.304477215,-9.301807,-2.926681,-0.071384,15.708,0,1.4075
212633_wp0_relocalization,1786797057.402646780,-9.303096,-2.929044,-0.068065,15.696,0,1.4090
212633_wp0_relocalization,1786797057.508290291,-9.303585,-2.929414,-0.065392,15.727,0,1.4095
212633_wp0_relocalization,1786797057.604573250,-9.297747,-2.929691,-0.068170,15.693,0,1.4038
212633_wp0_relocalization,1786797057.709889174,-9.298091,-2.932371,-0.065374,15.727,0,1.4043
212633_wp0_relocalization,1786797057.803256035,-9.300768,-2.925231,-0.068576,15.704,0,1.4064
212633_wp0_relocalization,1786797057.908262968,-9.303076,-2.924858,-0.071021,15.689,0,1.4086
212633_wp0_relocalization,1786797058.008304119,-9.302643,-2.923737,-0.071900,15.693,0,1.4081
212633_wp0_relocalization,1786797058.102769613,-9.303350,-2.924115,-0.073450,15.707,0,1.4088
212633_wp0_relocalization,1786797058.203087091,-9.301069,-2.926712,-0.072592,15.704,0,1.4068
212633_wp0_relocalization,1786797058.305491447,-9.301196,-2.924909,-0.069808,15.668,0,1.4068
212633_wp0_relocalization,1786797058.402632475,-9.300217,-2.920956,-0.066790,15.647,0,1.4054
212633_wp0_relocalization,1786797058.505259991,-9.299164,-2.920570,-0.064560,15.682,0,1.4043
212633_wp0_relocalization,1786797058.608370066,-9.302274,-2.922546,-0.067316,15.654,0,1.4076
212633_wp0_relocalization,1786797058.702838898,-9.298719,-2.919246,-0.069903,15.655,0,1.4038
212633_wp0_relocalization,1786797058.805030584,-9.296465,-2.916231,-0.069859,15.668,0,1.4013
212633_wp0_relocalization,1786797058.902834177,-9.295920,-2.918302,-0.070181,15.668,0,1.4009
212633_wp0_relocalization,1786797059.002796173,-9.295540,-2.922232,-0.070691,15.687,0,1.4009
212633_wp0_relocalization,1786797059.108180761,-9.301316,-2.921774,-0.069489,15.666,0,1.4066
212633_wp0_relocalization,1786797059.202931881,-9.301100,-2.921333,-0.066511,15.699,0,1.4063
212633_wp0_relocalization,1786797059.302900553,-9.306026,-2.921853,-0.067446,15.669,0,1.4113
212633_wp0_relocalization,1786797059.410252094,-9.305211,-2.922053,-0.067842,15.660,0,1.4105
212633_wp0_relocalization,1786797059.502772331,-9.300370,-2.924524,-0.070642,15.677,0,1.4059
212633_wp0_relocalization,1786797059.602707863,-9.295754,-2.924916,-0.073229,15.687,0,1.4013
212633_wp0_relocalization,1786797059.702704906,-9.294701,-2.924367,-0.071272,15.692,0,1.4002
212633_wp0_relocalization,1786797059.809893608,-9.297467,-2.924497,-0.067706,15.681,0,1.4030
212633_wp0_relocalization,1786797059.902823925,-9.300652,-2.923818,-0.066614,15.656,0,1.4061
212633_wp0_relocalization,1786797060.002936125,-9.298982,-2.924254,-0.069873,15.655,0,1.4045
212633_wp0_relocalization,1786797060.102862597,-9.299836,-2.925503,-0.071451,15.703,0,1.4055
212633_wp0_relocalization,1786797060.203141212,-9.301479,-2.923814,-0.072974,15.668,0,1.4069
212633_wp0_relocalization,1786797060.304445028,-9.300562,-2.925989,-0.073470,15.655,0,1.4062
212633_wp0_relocalization,1786797060.404716492,-9.302135,-2.924531,-0.072454,15.692,0,1.4077
212633_wp0_relocalization,1786797060.502687693,-9.303396,-2.921481,-0.070884,15.660,0,1.4086
212633_wp0_relocalization,1786797060.604113817,-9.303070,-2.919819,-0.069998,15.680,0,1.4082
212633_wp0_relocalization,1786797060.703173876,-9.305269,-2.925773,-0.067580,15.713,0,1.4109
212633_wp0_relocalization,1786797060.803002834,-9.299249,-2.924236,-0.064893,15.687,0,1.4048
212633_wp0_relocalization,1786797060.902781010,-9.298794,-2.927603,-0.068907,15.700,0,1.4046
212633_wp0_relocalization,1786797061.003209352,-9.296722,-2.929876,-0.065348,15.709,0,1.4027
212633_wp0_relocalization,1786797061.102746010,-9.295244,-2.925382,-0.065561,15.702,0,1.4009
212633_wp0_relocalization,1786797061.202753067,-9.291250,-2.926747,-0.066026,15.725,0,1.3970
212633_wp0_relocalization,1786797061.303014040,-9.294534,-2.926044,-0.071665,15.674,0,1.4002
212633_wp0_relocalization,1786797061.405223131,-9.292671,-2.921606,-0.072784,15.679,0,1.3980
212633_wp0_relocalization,1786797061.506480217,-9.294536,-2.919417,-0.072493,15.663,0,1.3996
212633_wp0_relocalization,1786797061.604603052,-9.298105,-2.917461,-0.070998,15.671,0,1.4030
212633_wp0_relocalization,1786797061.704367399,-9.300509,-2.918658,-0.068861,15.677,0,1.4055
212633_wp0_relocalization,1786797061.804807186,-9.297947,-2.919827,-0.070293,15.679,0,1.4031
212633_wp0_relocalization,1786797061.902657986,-9.298274,-2.923587,-0.072502,15.681,0,1.4037
212633_wp0_relocalization,1786797062.002782106,-9.296676,-2.923926,-0.073060,15.652,0,1.4022
212633_wp0_relocalization,1786797062.104614258,-9.296191,-2.927332,-0.071410,15.692,0,1.4020
212633_wp0_relocalization,1786797062.202877760,-9.293606,-2.926811,-0.070292,15.717,0,1.3994
212633_wp0_relocalization,1786797062.302638769,-9.297532,-2.927136,-0.069137,15.684,0,1.4033
212633_wp0_relocalization,1786797062.402782679,-9.296447,-2.929685,-0.070657,15.706,0,1.4025
212633_wp0_relocalization,1786797062.504432201,-9.300593,-2.927071,-0.069571,15.689,0,1.4063
212633_wp0_relocalization,1786797062.602685452,-9.299225,-2.925062,-0.070107,15.695,0,1.4048
212633_wp0_relocalization,1786797062.704934835,-9.303106,-2.928034,-0.070185,15.691,0,1.4089
212633_wp0_relocalization,1786797062.803007364,-9.304209,-2.931236,-0.071513,15.705,0,1.4103
212633_wp0_relocalization,1786797062.902829885,-9.299467,-2.926485,-0.068873,15.677,0,1.4052
212633_wp0_relocalization,1786797063.002841473,-9.297042,-2.923943,-0.070993,15.659,0,1.4025
212633_wp0_relocalization,1786797063.104832888,-9.291684,-2.923388,-0.071908,15.689,0,1.3971
