session,t_ros,topic,linear_x,angular_z
210339_wrong_localization,1786796010.317915440,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.329457045,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.343614340,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.349440575,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.369340897,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.384577036,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.389381409,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.409388065,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.429553509,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.443543196,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.449483633,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.451332092,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.469425201,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.489421368,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.509325027,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.517918110,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.529452324,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.543643475,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.549435377,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.569396496,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.584550858,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.589437723,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.609389305,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.630141497,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.643582821,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.649454117,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.651232719,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.669379234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.689386845,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.709390402,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.717916250,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.729769945,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.743571043,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.749415874,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.769337893,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.784631729,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.789415359,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.809493542,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.829502344,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.843652487,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.849387884,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.851267099,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.869334698,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.889402390,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.909373760,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.917938232,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.930370092,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.943614721,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796010.949372053,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.969357729,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796010.984615326,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796010.989462137,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.009362698,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.029584646,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.043635607,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.049412966,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.051236153,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.069324017,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.089410305,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.109380722,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.117909193,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.129658461,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.143538475,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.149451733,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.169485569,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.184601545,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.189405680,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.209366798,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.229547262,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.243561745,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.249428988,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.251252890,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.269361258,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.289435387,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.309465408,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.317937136,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.329554319,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.343533993,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.349441767,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.369351149,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.384596586,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.389410496,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.409354687,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.429725885,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.443536997,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.449429989,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.451232195,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.469350815,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.489413500,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.509352207,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.517956734,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.529646635,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.543581247,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.549414396,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.569431067,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.584615707,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.589408636,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.609363317,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.629578829,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.643529654,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.649436235,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.651253223,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.669355392,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.689402342,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.709346533,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.717882395,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.729520321,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.743683815,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.749560356,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.769390821,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.784581900,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.789409876,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.809364557,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.829856873,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.843620062,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.849531651,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.851337910,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.869483471,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.889433622,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.909360886,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.917934895,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.929601669,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.943590879,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796011.949462891,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.969394922,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796011.984605074,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796011.989362001,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.009386778,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.029777050,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.043554783,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.049409389,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.051267624,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.069324732,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.089459658,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.109366655,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.117937326,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.129578114,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.143549442,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.149431467,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.169357061,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.184602261,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.189414978,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.209461451,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.229521751,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.243548632,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.249476910,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.251233816,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.269380331,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.289411306,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.309389353,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.317912579,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.329605341,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.343583107,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.349420071,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.369459152,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.384601116,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.389391184,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.409355879,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.429918766,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.443552017,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.449460745,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.451254606,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.469335556,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.489419222,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.509456396,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.517946959,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.529623747,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.543682098,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.549438715,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.569417238,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.584608316,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.589439631,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.609409571,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.629522324,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.643536568,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.649444342,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.651239872,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.669514656,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.689420938,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.709483862,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.717970610,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.729571342,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.743699074,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.749424934,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.769345999,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.784575701,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.789330959,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.809424162,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.829457045,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.843652487,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.849421024,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.851231813,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.869429350,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.889430046,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.909338951,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.917910337,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.929465532,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.943598509,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796012.949455023,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.969374657,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796012.984581470,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796012.989374161,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.009393692,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.029633284,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.043658018,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.049390793,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.051233530,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.069442272,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.089439392,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.109374285,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.117931843,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.129434586,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.143654585,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.149409771,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.169359207,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.184528112,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.189417362,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.209359169,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.229699135,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.243638992,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.249428272,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.251233578,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.269379377,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.289396048,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.309397459,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.317900658,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.329497576,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.343689919,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.349486828,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.369378805,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.384625435,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.389451504,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.409385920,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.429455280,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.443693638,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.449416637,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.451267004,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.469367743,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.489399910,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.509381056,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.518008709,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.529578447,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.543694973,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.549509287,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.569453716,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.584619999,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.589415550,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.609326124,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.629530430,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.643656492,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.649404764,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.651246548,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.669372797,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.689417839,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.709476233,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.717910528,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.729565859,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.743495464,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.749393702,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.769340992,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.784575939,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.789394855,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.809388876,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.830910921,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.843566656,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.849504471,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.851216316,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.869397402,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.889467239,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.909397364,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.918013573,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.929522753,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.943551302,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796013.949531317,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.969507933,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796013.984588623,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796013.989455223,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.009375811,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.029468060,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.043679237,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.049501181,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.051226377,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.069380045,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.089409590,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.109374046,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.118021727,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.129817486,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.143762827,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.149552822,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.169379234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.184579611,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.189410448,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.209362745,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.229702234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.243600368,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.249407291,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.251248121,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.269368649,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.289386988,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.309399605,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.317903042,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.329569817,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.343542576,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.349412441,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.369361162,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.384624004,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.389385462,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.409429789,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.429537773,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.443628788,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.449433327,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.451250076,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.469356060,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.489500046,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.509450436,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.517970800,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.529526472,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.543595314,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.549406052,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.569522858,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.584597588,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.589358330,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.609382629,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.629477739,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.643525362,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.649399996,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.651240110,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.669407129,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.689409256,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.709358692,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.717926025,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.729497194,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.743576527,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.749413490,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.769449234,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.784583330,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.789392948,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.809386015,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.829558372,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.843551397,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.849380493,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.851220131,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.869357586,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.889404774,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.909458637,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.917929888,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.929547071,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.943636179,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796014.949428320,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.969398499,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796014.984611750,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796014.989407778,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.009378195,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.029462576,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.043724060,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796015.049481630,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.051242828,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796015.069422960,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.089405060,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.109363317,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.117866039,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796015.129487276,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.143688679,/cmd_vel_raw,0.000000,0.000000
210339_wrong_localization,1786796015.149421453,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.169348240,/cmd_vel,0.000000,0.000000
210339_wrong_localization,1786796015.184530735,/cmd_vel_gated,0.000000,0.000000
210339_wrong_localization,1786796015.189403296,/cmd_vel,0.000000,0.000000
